hotel,is_canceled,lead_time,adults,is_repeated_guest,previous_cancellations,required_car_parking_spaces,total_of_special_requests
0,1,307,2,1,1,0,0
0,1,307,2,1,1,0,0
0,1,307,2,1,1,0,0
0,1,307,2,1,1,0,0
0,1,307,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,314,2,1,1,0,0
0,1,258,2,1,2,0,0
0,1,321,2,1,2,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,321,2,1,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,258,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,265,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,272,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,279,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,286,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,293,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,300,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,307,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,314,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,321,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,328,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,335,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,342,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,349,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,356,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,363,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,278,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,377,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,267,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,281,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,295,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,309,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,330,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,351,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,262,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,269,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,276,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,283,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,290,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,297,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,304,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,311,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,318,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,325,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,332,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,339,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,346,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,353,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,360,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,367,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,374,2,0,1,0,0
0,1,184,2,0,1,0,0
0,1,184,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,359,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,1,365,2,0,1,0,0
0,0,0,2,0,0,0,1
0,0,0,1,1,0,0,0
0,0,1,1,1,0,0,1
0,0,0,1,1,0,0,0
0,0,1,1,1,0,0,1
0,0,0,1,1,0,0,1
0,0,0,2,1,0,0,1
0,0,0,2,1,0,0,0
0,0,0,1,1,0,0,1
0,0,0,1,1,0,0,1
0,0,0,1,1,0,0,1
0,0,0,1,1,0,0,1
0,0,0,1,1,0,1,2
0,0,0,1,1,0,0,2
0,0,1,1,1,0,0,2
0,0,2,1,1,0,0,2
0,0,0,1,1,0,0,2
0,0,0,1,1,0,0,2
0,0,0,2,1,0,0,2
0,0,0,1,1,0,0,2
0,0,0,1,1,0,0,2
0,0,0,1,1,0,0,1
0,0,0,1,1,0,0,2
0,0,0,1,1,0,0,2
